id,评论人,评论人等级,评分,评论内容,评论时间
1051,姚松涛,专家,8.9,"干茶褐绿、较紧肥壮、平滑、较油亮、毫显,汤色黄棕、明亮.香气纯正、欠持久、花香略显.滋味较浓醇、尙鲜爽.叶底深绿间暗红、欠匀整、较软亮.有转化痕迹的生饼，芽叶较为壮实，干净，但香气表现不佳。",2015-03-13
1051,青衫k,达人,8.0,汤色黄亮。香气纯正，蜜甜香较浓，滋味浓醇鲜爽，有回甘生津。,2017-03-09
1051,茶悦007,达人,9.3,干茶条索紧结。汤色橙黄澈亮。香气高扬。滋味馥郁花果香入味蕾。醇厚持久。绵绵生津极强回甘。整款茶无瑕呲。一款茶中上品的生普。不亏为斗记一金。喝好茶是一种享受，斗记金斗味蕾盛宴。,2016-06-20
1051,魅力沈阳人,达人,8.0,喝好茶，好茶喝，茶好喝。一款好茶需要天时地利人和的完美结合才可产生，金斗即是这种相合之下产出的翘楚。        干茶褐绿，较紧肥壮、平滑，显光泽，略显金豪。         汤色黄棕明亮，散发着高扬的香气，纯正持久，草木清香、花香、甜蜜香依次绽放，每泡的滋味都不同。         总体来说，这款茶属于高档茶，强烈推荐各位品鉴，值得一品。,2016-06-17
1051,羽扇悠然,达人,9.3,一款稍转化、口感变化丰富、饮后带来愉悦平和的茶品，整体中庸，平稳中有变化，变化中不急不躁。外形黑褐均匀，显光泽，条索紧欠匀；香气变化且丰富；入口过喉舒服感强，苦涩协调非常好，汤质滑润，尾水仍显丝甜；叶底弹性足，芽叶较肥壮。,2016-06-07
1051,茶碎末new,达人,8.7,1401金斗干茶墨绿，颜色深，条索紧结，显毫。干嗅清香。7克，120cc盖碗，沸水冲泡，洗茶1道。茶香沉敛，木香和蜜香混合香气。茶汤金黄透亮。初段，茶汤香幽，入口甘甜，有粘稠感，苦涩低。中段，苦涩感稍增强，依旧不强，协调性好，茶汤稠厚，甘醇，润滑，饱满。回甘快，生津好。末段，茶香淡淡，甜润。耐泡度一般。刺激感不强。叶底鲜活柔韧。,2016-06-01
1051,达芬奇,达人,9.3,个人很爱的茶，新茶好喝，放几年也很好。甜，花香果香明显，感觉像易武和勐宋的拼配,2015-04-08
1051,八九十,达人,9.2,金斗最大的特点是是渗入到骨子的浓郁高香。这是一款用馥郁高香和鲜美滋味构成骨架的茶，温润泡带有有明显的清甜，越到中期饱满、馥郁、不失变化的高香越足，最后余香袅袅，甜味依旧，如同绕梁余韵。这种感受，是舒畅的，美妙的，是冯唐写的“春水初生，春林初盛，春风十里，不如你。”喝这个茶，更宜晴天饮，天尚晴，心尚宽，邀三五好友，尽情尽兴。,2015-03-13
1051,zjgzyzxm,,7.2,汤色清亮，先苦后涩，回甘生津，但涩久久不化，香气一般，层次丰富，饮后发汗,2017-05-21
1051,鹤山-茶虫,,9.1,	饼型匀整、平滑，松紧适度，饼面条索紧结。其品香气馥郁沉稳，滋味厚重甜润，刚柔并济，韵味气度雍容、深闳凝聚,2016-09-12
1051,维清,,8.0,可能预期比较高，真实品饮反而感觉一般，滋味里有种金属般的凉甜感，但是喝过后舌面及上颚会有明显的涩重感，经久不化，造成口腔的不舒适。,2016-06-28
1051,埋名隐姓,,6.0,期待品鉴好茶,2016-06-17
1051,春风得意,,9.4,级别等级较高生普，芽头油润细腻，略显金豪，汤色透亮第二泡呈金黄色，香气高扬蜜香气浓郁，回甘持久生津快，入口微涩，可能是年份较短原因，相信这款茶到中期转化会有惊喜，给普洱爱好着带来鲜活体验感受，六泡之后花香气依旧高扬，果香浓郁，叶底呈黄色的芽叶。,2016-06-15
1051,功夫茶虫,,8.4,	干茶条索分明、香气明显，不过茶梗有点多的样子。	汤色明黄，草木香气闻起来挺舒服的。	入口甘，微苦涩，转化较快，留甘较久，舌底有点甜。	叶底比较碎，可能也跟山长水远寄来有关，作为一个外貌协会的，这真不大好看。	总体这款茶的表现还不错，尤其是口感变化丰富又留甘持久这一点，可以手动点赞。,2016-06-14
1051,汪汪汪汪蓓,,8.0,悠悠南山忆，配此普洱茶。不是爱茶人，怎了期中真滋味。此茶口感丰富，回味无穷无尽。干茶外形紧洁，香气四溢。耐泡！,2016-06-14
1051,太子妃,,9.1,茶香四溢，口感醇厚，茶汤清澈，很不错的一款茶。,2016-06-14
1051,横妹儿,,9.3,干茶香不明显，茶底有点碎，第一泡滋味较淡，杯底香高扬，蜜香明显，茶汤香气浓郁，蜜香、果香持久，第二三泡略有苦涩味，但韵味丰富，有霸气，冲泡持久，回甘生津持久，口感柔顺，是一款非常不错的生普。,2016-06-13
1051,爱史努比,,8.0,干茶紧实，整片叶片也能轻轻地取出来。口嚼干茶清香跟苦涩明显，奶香紧随其后。第一泡高温，香气骤显，跟我们本地打油茶的茶香非常类似，回甘的甜度很高，生津很快，因此让人忘记了它初入口时的苦涩。第二泡水温比第一泡稍低，苦涩略减，汤更爽滑，淡淡的奶香悄然从口腔滑过，我想这奶香味应是极其敏感细腻之人才感受得到（因为我没感受到，朋友感受到了）。后面用低水温，苦涩感非常重，回甘生津也慢了下来，更容易让人陷入苦尽甘来的遐想中。,2016-06-13
1051,曲别针,,8.0,干茶外形规整，条索紧实，白毫明显。汤色澄黄明亮。入口清香回甘快。,2016-06-07
1051,夕纱,,8.2,幹茶條索肥嫩緊直尚有鋒苗，挺勻整的。色澤墨綠潤澤白毫多，帶梗片，有一丁點雜質在一枝小茶梗上。開湯沖泡，香氣馥郁猶如山野間的草木香。湯色金黃透亮，入口順滑微苦。中段幾泡湯色橙黃透亮，茶湯無澀味，喉底回甘。此時後背已微微發汗。後段幾泡，齒間有茶香溢出，湯色依然，口感更甘甜順滑，苦味減弱。舌面微澀，喉底如鳴泉般甘甜，兩頰開始生津。葉底泡開，葉片細嫩有芽，略碎，冷聞它的香氣帶有一絲酸味。葉底柔軟有彈性，色澤黃綠尚亮。,2016-06-05
1051,嘉兴阿么了,,9.3,得到茶语试品的金斗，很珍惜。干茶紧结，第一泡入口无苦涩，回甘生津不明显，一点点木香；第二泡略加长时间，有点点苦，回甘明显，口腔内很舒服；第五泡茶汤深杏黄色，回甘生津明显，不是很厚，但很滑。很耐泡，十泡还是很好喝。茶汤清澈，无杂味。叶底：有叶有梗，色黄褐，不算很肥厚，有些红边。评价：我很懂普洱，入口还可以，没有特别不喜欢，也并不出众，喝得过,2016-06-04
1051,小茶虫,,8.5,1401金斗: 干茶深褐，较紧肥壮。汤色橙黄，尚明亮，3泡后汤色转深。香气纯正，有花香。滋味较浓醇，苦涩感觉较大，很快化开。回甘很好。叶底颜色不均，茶梗略带红。是款不错的生普。,2016-06-04
1051,低调的胖纸,,8.9,干茶紧实，显毫。茶汤香气纯正，滋味浓厚饱满，回甘快，较耐泡。叶底偏黄绿，少许碎叶，柔软肥厚。,2016-06-04
1051,256822,,8.7,入口有轻微涩感，但回甘生津快，有淡淡果香。叶底厚实齐整,2016-06-04
1051,255524,,10.0,干茶有清香，第一二泡水比较淡，总的来说香气显，有回甘，耐泡性一般。,2016-06-04
1051,anja,,8.5,干茶外形好，茶芽肥硕，但碎叶也不少。刚入口有苦涩味，有回甘。,2016-06-04
1051,乐无穷,,8.0,普洱本不是我喜欢的味道，但这款让我对它有了新的认识。生津快回甘好，入口还是很柔和，三到六泡汤色一样亮，非常不错的茶。,2016-06-04
1051,贝勒额娘,,8.0,第一杯柔滑，烟丝香，温热的感觉在身体里缓缓升起；第二杯，甜润，嘴巴里生津感明显；第三杯：金色汤在杯子里交映着，手心微微出汗；第四杯：甜甜的感觉慢慢袭来,2016-06-03
1051,浅浅,,8.5,这款茶的干茶香很让人惊艳，可能是期盼过高，才会失望。较苦涩，回甘还好，滋味较单薄,2016-06-02
1051,花儿果儿,,8.0,干茶呈青褐色，条索肥壮紧结，白毫显，陈香明显；汤色黄亮，苦涩味较重，回甘很快而持久，叶底有点碎，但仍可以看出来很肥壮,2016-06-01
1051,太阳的后裔,,8.0,味道微微带涩味，生津很快回甘好，入口还是很柔和，三到六泡汤色基本没变，很不错茶叶很耐泡。,2016-05-31
1051,岁月茶,,8.7,干茶外形极佳，茶芽肥硕，香气上扬，果香明显，尤其是杯底有成熟水果香。刚入口有苦涩味，苦化得比较快，涩味稍慢，有回甘。,2016-05-31
1051,茗者,,8.6,干茶条索紧结，花果香显，汤色金黄，滋味丰富，苦涩较之去年已稍退，茶气较足，回甘较好，叶底匀净。,2016-05-31
1051,婷婷玉立331,,9.3,茶叶绿发棕色，闻着清香。茶汤颜色金黄，清香，甘甜，有种厚重的老茶味道，很喜欢，冲了5泡颜色浅了，味也小了，不开心。,2016-05-31
1051,盏叶禅思私房茶,,9.2,1401金斗【特点】干茶状硕，匀整、显豪，松紧适度，汤色透彻明亮，叶底较软，【品感】香气沉稳、滋味厚重甜润、显花香，,2016-05-31
1051,xgm986995,,8.2,这款茶的干茶干净，叶底有红片，有花香茶汤金黄，入口稍微涩化的慢，回甘不强，总体感觉中上,2016-05-31
1051,情非得鱼,,8.8,干茶乌黑显毫，开汤呈金黄色，有花蜜香。入口绵滑，有苦涩化开较快，有生津。叶底暗绿，条索细小，有拼配。是一款不错的入门级口粮茶。,2016-05-30
1051,赏花楼主,,9.0,干茶紧实、较完整、茶香清新；汤色亮黄；香气纯正、有果木香；滋味鲜爽、苦涩味淡、回甘生津较好、十泡有余味；叶底为黄绿色、芽叶柔软、有嫩梗和少量红边叶片。,2016-05-30
1051,玲珑198312,,8.0,干茶烟味明显，茶汤苦味明显，回甘较快，叶底较嫩。三泡后烟味无。,2016-05-30
1051,玲珑198312,,8.0,干茶烟味明显，茶汤苦味明显，回甘较快，叶底较嫩。三泡后烟味无。,2016-05-30
1051,：过客[而已],,8.0,汤色较浑浊，香度高，回甘较快，牙叶嫩，叶底较碎。,2016-05-30
1051,清心壶,,8.0,苦涩味淡，生津快，回甘也不错。就是茶底有点碎，看不出来叶片。可能我拿的是最后的茶样[愉快],2016-05-30
1051,清心壶,,8.0,苦涩味淡，生津快，回甘也不错。就是茶底有点碎，看不出来叶片。可能我拿的是最后的茶样[愉快],2016-05-30
1051,鹤山-茶虫,,9.3,	棉纸包装细致，茶箐粗壮显豪，压制松紧适度，轻嗅茶香扑鼻	醒润洗流程一遍，95-98度水冲泡，8-10S入水，8-10S出汤，5泡后每泡增加5S	1-3泡山野气息浓郁，不涩微苦，香甜厚重，汤质细腻	4-6泡口腔略有青气留存，生津迅猛，喉部中下段甘甜感明显	7-9泡后劲十足，苦味泛出，集中在舌后部，转瞬即逝	9-12泡余韵犹存，冰糖甜逐渐出现	叶底多芽头，肥壮有活力，马蹄隐现其中，大树春茶特征明显,2016-04-29
1051,镜花水月,,6.2,	一款名气很大，但品饮多次却极为失望的一款茶。汤色不错，很干净，转化较快。有果香天香，但是仔细分辨里面有杂味，最要命的是开汤有烟味。4-6泡有明显断裂感，整个品饮过程前半段苦，后半段出涩味，且涩感越来越重，5泡后铺满舌面，化的很慢。觉得拼配茶性非常不合，并无大家宣传的那样协调性高。尾段水甜还是有，但整体喝不到明显的喉深和水路，饱满度和叶底上也并未看出大树茶的特性。个人认为是小树拼配。	之前有发过一次评论，可能说话太直没有通过。希望小编还是能让这个评论通过，茶语网不能全是溢美之词，还是需要真实的声音。本人还冲着名气购买了一饼尝试的，真的性价比极低，可能是15-16年整整一年喝过最差的茶了。,2016-02-29
1051,茶悟清心,,9.3,干茶紧实，外形规整，油润显毫。汤色金黄明亮，香气纯正，甜花香，茶汤滋味，浓厚饱满，协调性好，有清凉感，回甘生津好，叶底黄绿，柔软肥厚，油润有光泽。,2016-01-16
1051,千年古韵,,8.3,香气醇厚，回甘持久，不错。价格亲民些会更好,2015-10-03
1051,赠尔余生,,9.3,此茶在我喝过的普洱当中乃上上佳品。气味芬芳，色泽诱人。入口滋味醇厚，回甘特别好。,2015-09-09
1051,不懂喝茶,,7.4,干茶褐绿肥壮，平滑油亮，毫显，汤色黄亮。香气纯正，蜜甜香较浓，滋味浓醇鲜爽，两颊生津，回甘强劲。 叶底深绿，较软亮，芽叶较为壮实，干净。,2015-09-06
1051,1234321,,9.0,香气醇厚，非常不错！,2015-08-31
1051,cristano,,8.9,口感清香，汤色呈嫩黄，值得品味,2015-08-30
1051,月羽花,,8.5,干茶色泽黄褐带毫，条索紧结肥壮；香气馥郁带花香，汤色橙黄尚亮；滋味浓醇稍涩，回甘生津快；叶底黄亮尚柔软；总体而言香气较优，滋味有待进一步转化。,2015-08-28
1051,滇滇,,9.0,1，茶样的包装非常用心精致，不愧为斗记！2，干茶较为褐绿，很紧致肥壮，平滑，几乎无细岁末，颜色稍亮；3，洗茶开汤后，汤色是亮丽的棕正黄色，口感略有枯涩，滋味丰富，杯底有香气有明显的花香和蜜香；4，2-9泡一直保持醇厚的茶味，但花香和苦味也一直伴随持续，回甘在第四泡就出现；5. 9泡以后茶味减淡，苦味也减去，香味不再明显，直到14泡结束6，叶底肥美，颜色略有点有点红绿相间，干净。,2015-08-28
1051,小茶虫,,8.0,1401金斗: 干茶深褐，较紧肥壮。汤色橙黄，尚明亮，3泡后汤色转深。香气纯正，有花香。滋味较浓醇，苦涩感觉较大，很快化开。回甘很好。叶底颜色不均，茶梗略带红。是款不错的生普。,2015-08-28
1051,耿刚,,8.4,干茶：条索粗壮，压实叶芽完整。冲泡方法：一泡20S，二泡10秒，第三，第四泡10秒，第五第六泡15秒，六泡以后相续增加10秒，一共品鉴10泡。冲泡茶具，铁壶烧水，快客杯冲泡，玻璃公道杯分茶，白瓷杯品饮。汤色干净，浅黄色，透亮。口感苦涩感强烈，并有青涩味道，化不开。高香明显，冷香花香夹杂兰花蜜香，随冲泡次数由若到强，随后转弱。叶底以青绿色为主。主要茶气表现不明显。,2015-08-25
1051,茶妞习习,,9.4,品尝金斗1401那天，正好处在病症引起嗅觉失灵的时候，却因祸得福聚焦了口腔对滋味的敏感。在这次的品饮里面，没有任何新茶带来的茶青味或者说青涩口感，金斗仅短短一年里的变化已经值得感叹。当茶汤轻柔地流入口中……口腔里瞬间被蜜香撑得满满的，那是一种甜而不腻的滋味，暖暖的好似被阳光笼罩着……但这滋味并非一层不变，它变幻出鲜美的果香、清甜的花香，甚至，还有青草地的清新，就像置身金黄的阳光下却也感受到了拂面而来的清风，清风里夹杂着刚刚途径草地、花丛中留下的气味痕迹。,2015-08-25
