调用链接,模型,输入token,输出token,总token,耗时,时间
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5071,3096,8167,80.99490642547607,2026-04-04 17:24:42
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5077,2155,7232,54.39957880973816,2026-04-04 17:25:36
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5219,2299,7518,61.846795082092285,2026-04-04 17:26:38
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5006,2400,7406,67.71500134468079,2026-04-04 17:27:46
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5172,2339,7511,70.04583621025085,2026-04-04 17:28:56
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,4999,2260,7259,58.478492736816406,2026-04-04 17:29:54
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5183,2019,7202,55.967268228530884,2026-04-04 17:30:50
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5162,2046,7208,49.8393759727478,2026-04-04 17:31:40
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5307,1994,7301,49.43587279319763,2026-04-04 17:32:30
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5349,2134,7483,56.45195126533508,2026-04-04 17:33:26
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5246,2588,7834,67.34344291687012,2026-04-04 17:34:34
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,4975,2374,7349,60.869407176971436,2026-04-04 17:35:34
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5325,2016,7341,54.51641583442688,2026-04-04 17:36:29
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5069,1982,7051,55.04482626914978,2026-04-04 17:37:24
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5143,2032,7175,51.094544649124146,2026-04-04 17:38:15
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5002,1814,6816,45.19525170326233,2026-04-04 17:39:00
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5172,1982,7154,53.73035025596619,2026-04-04 17:39:54
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,4957,2224,7181,58.001911878585815,2026-04-04 17:40:52
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,4964,2373,7337,66.61142253875732,2026-04-04 17:41:59
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,4627,2214,6841,57.501675605773926,2026-04-04 17:42:56
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,10052,2757,12809,70.17405009269714,2026-04-04 19:05:47
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,6331,1582,7913,40.94620227813721,2026-04-04 19:06:28
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,10766,1746,12512,46.223410844802856,2026-04-04 19:07:15
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,13101,668,13769,26.051129817962646,2026-04-04 19:07:41
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,8630,803,9433,20.816370487213135,2026-04-04 19:08:01
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,21487,7691,29178,277.60696744918823,2026-04-04 19:12:39
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,30821,1191,32012,195.03156113624573,2026-04-04 19:15:54
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,33036,1385,34421,18.49449849128723,2026-04-04 19:16:13
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,45843,91,45934,7.689114332199097,2026-04-04 19:16:20
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,8386,42,8428,1.9320154190063477,2026-04-04 19:16:22
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,10799,2187,12986,66.6725013256073,2026-04-04 19:17:29
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,14819,3298,18117,88.27083611488342,2026-04-04 19:18:57
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,27019,1901,28920,19.783117532730103,2026-04-04 19:19:17
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,22387,2194,24581,75.84021282196045,2026-04-04 19:20:33
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,23478,1449,24927,15.24307370185852,2026-04-04 19:20:48
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,23630,1087,24717,16.914593935012817,2026-04-04 19:21:05
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,26394,969,27363,11.792833805084229,2026-04-04 19:21:17
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,10887,1164,12051,30.749383449554443,2026-04-04 19:21:47
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,19087,1444,20531,22.670285940170288,2026-04-04 19:22:10
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,14667,838,15505,24.598432540893555,2026-04-04 19:22:35
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,18367,679,19046,9.059562683105469,2026-04-04 19:22:44
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,15747,645,16392,19.872231483459473,2026-04-04 19:23:04
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,24268,16384,40652,170.2721676826477,2026-04-04 19:25:54
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,27543,2386,29929,26.35129714012146,2026-04-04 19:26:20
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,26440,1551,27991,16.617517232894897,2026-04-04 19:26:37
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,33576,1834,35410,27.79376721382141,2026-04-04 19:27:05
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,11953,1106,13059,30.30592107772827,2026-04-04 19:27:35
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,32353,884,33237,14.287005424499512,2026-04-04 19:27:49
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,28318,2177,30495,22.29938530921936,2026-04-04 19:28:12
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,32160,2609,34769,27.01449155807495,2026-04-04 19:28:39
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,13678,2043,15721,53.3419349193573,2026-04-04 19:29:32
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,31060,1331,32391,16.797473430633545,2026-04-04 19:29:49
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,18285,1231,19516,15.882018566131592,2026-04-04 19:30:05
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,15613,1038,16651,33.08536624908447,2026-04-04 19:30:38
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,22477,969,23446,13.281789302825928,2026-04-04 19:30:51
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,16898,2305,19203,26.15347170829773,2026-04-04 19:31:17
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,22486,2232,24718,23.882222890853882,2026-04-04 19:31:41
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,35034,1152,36186,17.822583198547363,2026-04-04 19:31:59
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,25810,3282,29092,45.53363275527954,2026-04-04 19:32:44
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,25465,1220,26685,16.102975606918335,2026-04-04 19:33:01
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,18689,1575,20264,15.290576934814453,2026-04-04 19:33:16
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,29636,688,30324,11.300318002700806,2026-04-04 19:33:27
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,12558,703,13261,20.41683554649353,2026-04-04 19:33:48
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,30505,812,31317,13.167018175125122,2026-04-04 19:34:01
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,18109,1259,19368,15.80797266960144,2026-04-04 19:34:17
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,27812,250,28062,6.487327337265015,2026-04-04 19:34:23
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,10773,969,11742,28.52310562133789,2026-04-04 19:34:52
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,22883,2450,25333,29.158291578292847,2026-04-04 19:35:21
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,1393,159,1552,3.3321094512939453,2026-04-04 19:35:24
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,91233,963,92196,27.83271026611328,2026-04-04 19:35:52
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,4467,1314,5781,29.891905069351196,2026-04-04 19:36:22
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,2546,2832,5378,71.46055388450623,2026-04-06 11:33:01
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,2546,2511,5057,61.041122913360596,2026-04-06 11:34:02
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,4223,2779,7002,65.26328706741333,2026-04-06 11:35:07
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,4289,2161,6450,53.38341212272644,2026-04-06 11:44:41
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5101,2729,7830,66.19444060325623,2026-04-06 11:45:47
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,4817,2272,7089,61.56029438972473,2026-04-06 11:46:49
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,4875,1810,6685,42.762221336364746,2026-04-06 11:47:32
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5192,2166,7358,59.345055103302,2026-04-06 11:48:31
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5121,1749,6870,50.810970306396484,2026-04-06 11:49:22
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5020,2085,7105,53.58273386955261,2026-04-06 11:50:16
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,4939,2099,7038,55.14605951309204,2026-04-06 11:51:11
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5298,2640,7938,60.417309284210205,2026-04-06 11:52:11
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5146,3198,8344,83.83063220977783,2026-04-06 11:53:35
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5328,2328,7656,59.629010915756226,2026-04-06 11:54:35
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,4996,2075,7071,53.65468239784241,2026-04-06 11:55:28
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,4789,2238,7027,55.30369472503662,2026-04-06 11:56:24
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5438,2183,7621,59.09781622886658,2026-04-06 11:57:23
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5227,2050,7277,46.78191065788269,2026-04-06 11:58:09
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,4859,1891,6750,53.453115701675415,2026-04-06 11:59:03
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5090,2063,7153,58.446842193603516,2026-04-06 12:00:01
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,4789,1903,6692,44.597548723220825,2026-04-06 12:00:46
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,12737,3382,16119,93.3875036239624,2026-04-06 13:03:16
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,6793,1509,8302,40.06249737739563,2026-04-06 13:03:56
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,11920,1463,13383,45.83953237533569,2026-04-06 13:04:42
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,10355,4816,15171,117.96944212913513,2026-04-06 13:06:40
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,7607,983,8590,35.19934892654419,2026-04-06 13:07:15
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,12611,569,13180,14.832425117492676,2026-04-06 13:07:30
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,29015,2021,31036,28.662358283996582,2026-04-06 13:07:59
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,34518,773,35291,13.308216333389282,2026-04-06 13:08:12
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,31969,1361,33330,18.02981734275818,2026-04-06 13:08:30
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,7629,1197,8826,31.366567611694336,2026-04-06 13:09:01
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,16520,3002,19522,28.302322387695312,2026-04-06 13:09:30
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,16078,2559,18637,69.5138247013092,2026-04-06 13:10:39
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,20560,1304,21864,13.415651321411133,2026-04-06 13:10:53
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,13938,1382,15320,35.03894090652466,2026-04-06 13:11:28
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,20392,1554,21946,17.42687439918518,2026-04-06 13:11:45
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,17182,1287,18469,16.240963220596313,2026-04-06 13:12:01
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,21272,296,21568,5.190877676010132,2026-04-06 13:12:07
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,51410,4153,55563,66.12967300415039,2026-04-06 13:13:13
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,26525,1820,28345,22.477599382400513,2026-04-06 13:13:35
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,13397,521,13918,13.697208642959595,2026-04-06 13:13:49
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,18636,2089,20725,27.16816258430481,2026-04-06 13:14:16
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,38870,3271,42141,51.34192180633545,2026-04-06 13:15:07
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,7752,2173,9925,54.288193464279175,2026-04-06 13:16:02
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,2546,1292,3838,34.66168403625488,2026-04-06 15:00:36
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,2546,4047,6593,108.93825793266296,2026-04-06 15:02:25
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,4596,2123,6719,52.52420115470886,2026-04-06 15:03:17
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,4782,1777,6559,47.08023190498352,2026-04-06 15:18:49
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5168,2008,7176,54.189144134521484,2026-04-06 15:19:44
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,4868,2325,7193,60.18643379211426,2026-04-06 15:20:44
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,4334,1645,5979,51.341267824172974,2026-04-06 15:21:35
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,4433,1566,5999,37.14776086807251,2026-04-06 15:22:12
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,4950,1805,6755,46.01419806480408,2026-04-06 15:22:58
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5083,1858,6941,47.36753702163696,2026-04-06 15:23:46
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5021,1799,6820,50.464226484298706,2026-04-06 15:24:36
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5148,1916,7064,50.82055068016052,2026-04-06 15:25:27
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,4971,1522,6493,42.498952865600586,2026-04-06 15:26:09
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,4906,1952,6858,53.09013080596924,2026-04-06 15:27:02
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5143,2038,7181,60.3548743724823,2026-04-06 15:28:03
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,4999,1787,6786,44.82755994796753,2026-04-06 15:28:48
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5387,2526,7913,65.13466000556946,2026-04-06 15:29:53
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5079,3123,8202,87.01050591468811,2026-04-06 15:31:20
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5162,1834,6996,49.152971506118774,2026-04-06 15:32:09
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,4988,1916,6904,51.83647394180298,2026-04-06 15:33:01
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5078,1627,6705,44.162020444869995,2026-04-06 15:33:45
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5156,2168,7324,54.51905298233032,2026-04-06 15:34:40
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,4925,1903,6828,49.41320753097534,2026-04-06 15:35:29
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5337,2677,8014,69.61104011535645,2026-04-06 15:36:39
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5174,2115,7289,55.046375036239624,2026-04-06 15:37:34
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,4929,2365,7294,60.97940540313721,2026-04-06 15:38:35
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,4923,1791,6714,42.191518783569336,2026-04-06 15:39:17
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,4977,2119,7096,55.879348278045654,2026-04-06 15:40:13
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,4893,1898,6791,53.68956208229065,2026-04-06 15:41:06
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,4732,1725,6457,48.081209659576416,2026-04-06 15:41:54
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5004,2105,7109,62.33645009994507,2026-04-06 15:42:57
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5289,2164,7453,57.63084840774536,2026-04-06 15:43:54
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,4877,1719,6596,41.89425325393677,2026-04-06 15:44:36
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,4949,2009,6958,54.95972657203674,2026-04-06 15:45:31
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,4975,1902,6877,49.15946888923645,2026-04-06 15:46:20
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5145,1700,6845,48.971243143081665,2026-04-06 15:47:09
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,4812,1874,6686,49.13277506828308,2026-04-06 15:47:59
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5010,2746,7756,70.30518198013306,2026-04-06 15:49:09
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,4820,1900,6720,49.73855257034302,2026-04-06 15:49:59
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,4998,1889,6887,43.920994997024536,2026-04-06 15:50:43
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,4801,2297,7098,55.70357942581177,2026-04-06 15:51:38
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5253,2523,7776,62.15164303779602,2026-04-06 15:52:40
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,5178,1908,7086,50.10195207595825,2026-04-06 15:53:31
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,4882,1950,6832,63.22666931152344,2026-04-06 15:54:34
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,1265,99,1364,3.8916263580322266,2026-04-06 15:54:38
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,11772,6118,17890,168.17489576339722,2026-04-06 18:06:04
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,6185,1453,7638,35.595154762268066,2026-04-06 18:06:39
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,10336,1151,11487,30.787362575531006,2026-04-06 18:07:10
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,13260,435,13695,11.989263772964478,2026-04-06 18:07:22
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,8666,865,9531,22.1948401927948,2026-04-06 18:07:44
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,55570,988,56558,19.00967311859131,2026-04-06 18:08:03
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,23359,3484,26843,42.68334937095642,2026-04-06 18:08:46
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,28368,373,28741,7.537015199661255,2026-04-06 18:08:54
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,33013,2992,36005,32.967345237731934,2026-04-06 18:09:27
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,11159,42,11201,2.3980484008789062,2026-04-06 18:09:29
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,9655,2364,12019,57.658602476119995,2026-04-06 18:10:27
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,11326,797,12123,23.63294506072998,2026-04-06 18:10:50
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,20516,1584,22100,15.738176345825195,2026-04-06 18:11:06
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,12163,1265,13428,29.63248372077942,2026-04-06 18:11:36
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,24320,762,25082,10.208145141601562,2026-04-06 18:11:46
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,16519,1193,17712,14.321783781051636,2026-04-06 18:12:00
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,27127,3661,30788,47.50575852394104,2026-04-06 18:12:48
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,21955,3449,25404,44.60222840309143,2026-04-06 18:13:32
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,16271,4013,20284,110.11409187316895,2026-04-06 18:15:22
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,18866,541,19407,7.14352011680603,2026-04-06 18:15:30
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,8793,696,9489,16.424126863479614,2026-04-06 18:15:46
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,13033,655,13688,16.594692945480347,2026-04-06 18:16:03
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,34115,953,35068,13.613961696624756,2026-04-06 18:16:16
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,27926,1451,29377,25.36632776260376,2026-04-06 18:16:42
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,18717,1192,19909,15.737651586532593,2026-04-06 18:16:57
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,25138,864,26002,11.486578226089478,2026-04-06 18:17:09
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,18923,2802,21725,31.966562032699585,2026-04-06 18:17:41
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,29847,789,30636,12.75089955329895,2026-04-06 18:17:53
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,46751,1079,47830,20.325815439224243,2026-04-06 18:18:14
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,38782,2662,41444,38.05157208442688,2026-04-06 18:18:52
https://open.bigmodel.cn/api/paas/v4/,GLM-4-Flash-250414,14733,619,15352,18.066931009292603,2026-04-06 18:19:10
